Clave Municipio,"Clave 
Estado",Región,Estado,Municipio,Tipo de población,saving_deposits,sight_deposits,term_deposits,debit_deposits
20264,20,Sur,Oaxaca,San Miguel Chicahua,Rural,45,147,96,0
20265,20,Sur,Oaxaca,San Miguel Chimalapa,En Transición,259,81,16,0
20266,20,Sur,Oaxaca,San Miguel del Puerto,En Transición,898,515,75,0
20267,20,Sur,Oaxaca,San Miguel del Río,Rural,45,14,30,0
20268,20,Sur,Oaxaca,San Miguel Ejutla,Rural,341,184,66,0
20269,20,Sur,Oaxaca,San Miguel El Grande,Rural,6,7,0,0
20270,20,Sur,Oaxaca,San Miguel Huautla,Rural,4,14,6,0
20271,20,Sur,Oaxaca,San Miguel Mixtepec,Rural,243,180,72,0
20272,20,Sur,Oaxaca,San Miguel Panixtlahuaca,En Transición,"1,069",534,42,0
20273,20,Sur,Oaxaca,San Miguel Peras,Rural,95,49,17,0
20274,20,Sur,Oaxaca,San Miguel Piedras,Rural,2,1,6,0
20275,20,Sur,Oaxaca,San Miguel Quetzaltepec,En Transición,32,15,3,0
20276,20,Sur,Oaxaca,San Miguel Santa Flor,Rural,1,1,0,0
20277,20,Sur,Oaxaca,Villa Sola de Vega,En Transición,"3,139","1,487",329,29
20278,20,Sur,Oaxaca,San Miguel Soyaltepec,Semi-urbano,"1,786","1,735",70,0
20279,20,Sur,Oaxaca,San Miguel Suchixtepec,Rural,"1,746","1,188",194,4
20280,20,Sur,Oaxaca,Villa Talea de Castro,Rural,955,610,246,3
20281,20,Sur,Oaxaca,San Miguel Tecomatlán,Rural,19,26,9,0
20282,20,Sur,Oaxaca,San Miguel Tenango,Rural,3,3,0,0
20283,20,Sur,Oaxaca,San Miguel Tequixtepec,Rural,80,278,29,0
20284,20,Sur,Oaxaca,San Miguel Tilquiápam,Rural,208,110,38,0
20285,20,Sur,Oaxaca,San Miguel Tlacamama,Rural,226,484,16,0
20286,20,Sur,Oaxaca,San Miguel Tlacotepec,Rural,230,101,23,0
20287,20,Sur,Oaxaca,San Miguel Tulancingo,Rural,41,57,5,0
20288,20,Sur,Oaxaca,San Miguel Yotao,Rural,56,10,24,0
20289,20,Sur,Oaxaca,San Nicolás,Rural,269,133,61,0
20290,20,Sur,Oaxaca,San Nicolás Hidalgo,Rural,464,277,63,0
20291,20,Sur,Oaxaca,San Pablo Coatlán,Rural,570,295,72,0
20292,20,Sur,Oaxaca,San Pablo Cuatro Venados,Rural,9,6,4,0
20293,20,Sur,Oaxaca,San Pablo Etla,Semi-urbano,"2,692","2,822",438,5
20294,20,Sur,Oaxaca,San Pablo Huitzo,En Transición,"1,061",734,203,1
20295,20,Sur,Oaxaca,San Pablo Huixtepec,En Transición,"4,618","2,521",701,28
20296,20,Sur,Oaxaca,San Pablo Macuiltianguis,Rural,43,8,19,0
20297,20,Sur,Oaxaca,San Pablo Tijaltepec,Rural,0,79,13,0
20298,20,Sur,Oaxaca,San Pablo Villa de Mitla,En Transición,"1,332",911,110,0
20299,20,Sur,Oaxaca,San Pablo Yaganiza,Rural,79,7,0,0
20300,20,Sur,Oaxaca,San Pedro Amuzgos,En Transición,80,329,35,0
20301,20,Sur,Oaxaca,San Pedro Apóstol,Rural,998,588,220,9
20302,20,Sur,Oaxaca,San Pedro Atoyac,Rural,126,203,28,0
20303,20,Sur,Oaxaca,San Pedro Cajonos,Rural,55,49,10,0
20304,20,Sur,Oaxaca,San Pedro Coxcaltepec Cántaros,Rural,20,17,5,0
20305,20,Sur,Oaxaca,San Pedro Comitancillo,Rural,426,136,40,0
20306,20,Sur,Oaxaca,San Pedro El Alto,Rural,"1,263",521,145,0
20307,20,Sur,Oaxaca,San Pedro Huamelula,En Transición,515,283,29,3
20308,20,Sur,Oaxaca,San Pedro Huilotepec,Rural,354,128,44,0
20309,20,Sur,Oaxaca,San Pedro Ixcatlán,En Transición,377,228,46,0
20310,20,Sur,Oaxaca,San Pedro Ixtlahuaca,En Transición,798,713,119,0
20311,20,Sur,Oaxaca,San Pedro Jaltepetongo,Rural,0,0,0,0
20312,20,Sur,Oaxaca,San Pedro Jicayán,En Transición,435,523,80,0
20313,20,Sur,Oaxaca,San Pedro Jocotipac,Rural,3,1,3,0
20314,20,Sur,Oaxaca,San Pedro Juchatengo,Rural,"1,180",691,87,10
20315,20,Sur,Oaxaca,San Pedro Mártir,Rural,413,253,102,0
20316,20,Sur,Oaxaca,San Pedro Mártir Quiechapa,Rural,73,15,10,0
20317,20,Sur,Oaxaca,San Pedro Mártir Yucuxaco,Rural,10,219,48,0
20318,20,Sur,Oaxaca,San Pedro Mixtepec - Distr. 22 -,Semi-urbano,"19,066","16,362","1,976",85
20319,20,Sur,Oaxaca,San Pedro Mixtepec - Distr. 26 -,Rural,177,89,15,12
20320,20,Sur,Oaxaca,San Pedro Molinos,Rural,1,45,23,0
20321,20,Sur,Oaxaca,San Pedro Nopala,Rural,167,79,38,0
20322,20,Sur,Oaxaca,San Pedro Ocopetatillo,Rural,40,109,4,0
20323,20,Sur,Oaxaca,San Pedro Ocotepec,Rural,3,0,0,0
20324,20,Sur,Oaxaca,San Pedro Pochutla,Semi-urbano,"15,196","15,419","2,192",63
20325,20,Sur,Oaxaca,San Pedro Quiatoni,En Transición,"1,452",427,76,0
20326,20,Sur,Oaxaca,San Pedro Sochiápam,En Transición,38,1,1,0
20327,20,Sur,Oaxaca,San Pedro Tapanatepec,Semi-urbano,565,"1,256",75,0
20328,20,Sur,Oaxaca,San Pedro Taviche,Rural,161,124,17,0
20329,20,Sur,Oaxaca,San Pedro Teozacoalco,Rural,13,2,3,0
20330,20,Sur,Oaxaca,San Pedro Teutila,Rural,49,31,0,0
20331,20,Sur,Oaxaca,San Pedro Tidaá,Rural,17,29,11,0
20332,20,Sur,Oaxaca,San Pedro Topiltepec,Rural,1,22,9,0
20333,20,Sur,Oaxaca,San Pedro Totolapa,Rural,"2,789","1,400",402,18
20334,20,Sur,Oaxaca,Villa de Tututepec de Melchor Ocampo,Urbano,"14,222","9,857","1,116",31
20335,20,Sur,Oaxaca,San Pedro Yaneri,Rural,128,18,59,0
20336,20,Sur,Oaxaca,San Pedro Yólox,Rural,144,27,139,0
20337,20,Sur,Oaxaca,San Pedro Y San Pablo Ayutla,En Transición,72,38,17,0
20338,20,Sur,Oaxaca,Villa de Etla,En Transición,"2,454","4,593",959,23
20339,20,Sur,Oaxaca,San Pedro Y San Pablo Teposcolula,Rural,525,"1,129",187,0
20340,20,Sur,Oaxaca,San Pedro Y San Pablo Tequixtepec,Rural,195,119,17,0
20341,20,Sur,Oaxaca,San Pedro Yucunama,Rural,47,24,1,0
20342,20,Sur,Oaxaca,San Raymundo Jalpan,Rural,468,519,164,0
20343,20,Sur,Oaxaca,San Sebastián Abasolo,Rural,125,123,12,0
20344,20,Sur,Oaxaca,San Sebastián Coatlán,Rural,497,160,56,0
20345,20,Sur,Oaxaca,San Sebastián Ixcapa,Rural,208,207,15,0
20346,20,Sur,Oaxaca,San Sebastián Nicananduta,Rural,90,"1,538",389,0
20347,20,Sur,Oaxaca,San Sebastián Río Hondo,Rural,"1,017",403,34,0
20348,20,Sur,Oaxaca,San Sebastián Tecomaxtlahuaca,En Transición,321,108,21,0
20349,20,Sur,Oaxaca,San Sebastián Teitipac,Rural,174,135,16,0
20350,20,Sur,Oaxaca,San Sebastián Tutla,Semi-urbano,"3,370","2,267",477,3
20351,20,Sur,Oaxaca,San Simón Almolongas,Rural,403,260,138,0
20352,20,Sur,Oaxaca,San Simón Zahuatlán,Rural,247,113,11,0
20353,20,Sur,Oaxaca,Santa Ana,Rural,480,289,76,0
20354,20,Sur,Oaxaca,Santa Ana Ateixtlahuaca,Rural,1,6,0,0
20355,20,Sur,Oaxaca,Santa Ana Cuauhtémoc,Rural,0,0,0,0
20356,20,Sur,Oaxaca,Santa Ana del Valle,Rural,329,304,68,0
20357,20,Sur,Oaxaca,Santa Ana Tavela,Rural,157,32,12,0
20358,20,Sur,Oaxaca,Santa Ana Tlapacoyan,Rural,253,147,137,0
20359,20,Sur,Oaxaca,Santa Ana Yareni,Rural,2,1,1,0
20360,20,Sur,Oaxaca,Santa Ana Zegache,Rural,663,442,94,0
20361,20,Sur,Oaxaca,Santa Catalina Quierí,Rural,36,14,14,0
20362,20,Sur,Oaxaca,Santa Catarina Cuixtla,Rural,616,385,59,0
20363,20,Sur,Oaxaca,Santa Catarina Ixtepeji,Rural,845,238,58,0
20364,20,Sur,Oaxaca,Santa Catarina Juquila,Semi-urbano,"6,344","5,863",421,83
20365,20,Sur,Oaxaca,Santa Catarina Lachatao,Rural,43,6,4,0
20366,20,Sur,Oaxaca,Santa Catarina Loxicha,Rural,248,103,15,0
20367,20,Sur,Oaxaca,Santa Catarina Mechoacán,Rural,274,342,28,0
20368,20,Sur,Oaxaca,Santa Catarina Minas,Rural,475,320,58,0
20369,20,Sur,Oaxaca,Santa Catarina Quiané,Rural,330,645,151,0
20370,20,Sur,Oaxaca,Santa Catarina Tayata,Rural,9,16,0,0
20371,20,Sur,Oaxaca,Santa Catarina Ticuá,Rural,12,197,62,0
20372,20,Sur,Oaxaca,Santa Catarina Yosonotú,Rural,3,2,0,0
20373,20,Sur,Oaxaca,Santa Catarina Zapoquila,Rural,5,1,0,0
20374,20,Sur,Oaxaca,Santa Cruz Acatepec,Rural,17,68,10,0
20375,20,Sur,Oaxaca,Santa Cruz Amilpas,En Transición,"2,190","1,675",277,3
20376,20,Sur,Oaxaca,Santa Cruz de Bravo,Rural,74,28,9,0
20377,20,Sur,Oaxaca,Santa Cruz Itundujia,En Transición,16,29,8,0
20378,20,Sur,Oaxaca,Santa Cruz Mixtepec,Rural,757,445,114,0
20379,20,Sur,Oaxaca,Santa Cruz Nundaco,Rural,12,2,0,0
20380,20,Sur,Oaxaca,Santa Cruz Papalutla,Rural,96,32,14,0
20381,20,Sur,Oaxaca,Santa Cruz Tacache de Mina,Rural,"1,490",965,212,0
20382,20,Sur,Oaxaca,Santa Cruz Tacahua,Rural,0,0,0,0
20383,20,Sur,Oaxaca,Santa Cruz Tayata,Rural,2,68,10,0
20384,20,Sur,Oaxaca,Santa Cruz Xitla,Rural,"1,338",892,152,0
20385,20,Sur,Oaxaca,Santa Cruz Xoxocotlán,Urbano,"16,525","13,774","2,793",24
20386,20,Sur,Oaxaca,Santa Cruz Zenzontepec,Semi-urbano,153,48,42,0
20387,20,Sur,Oaxaca,Santa Gertrudis,Rural,986,506,174,0
20388,20,Sur,Oaxaca,Santa Inés del Monte,Rural,135,227,124,0
20389,20,Sur,Oaxaca,Santa Inés Yatzeche,Rural,0,4,1,0
20390,20,Sur,Oaxaca,Santa Lucía del Camino,Urbano,"7,111","5,864","1,186",37
20391,20,Sur,Oaxaca,Santa Lucía Miahuatlán,Rural,357,260,26,0
20392,20,Sur,Oaxaca,Santa Lucía Monteverde,En Transición,1,4,2,0
20393,20,Sur,Oaxaca,Santa Lucía Ocotlán,Rural,"1,662",742,286,0
20394,20,Sur,Oaxaca,Santa María Alotepec,Rural,22,12,2,0
20395,20,Sur,Oaxaca,Santa María Apazco,Rural,31,43,20,0
20396,20,Sur,Oaxaca,Santa María La Asunción,Rural,49,144,8,0
20397,20,Sur,Oaxaca,Heroica Ciudad de Tlaxiaco,Semi-urbano,"1,674","2,506",294,0
20398,20,Sur,Oaxaca,Ayoquezco de Aldama,Rural,"1,804",821,136,1
20399,20,Sur,Oaxaca,Santa María Atzompa,Semi-urbano,"5,760","4,353",807,5
20400,20,Sur,Oaxaca,Santa María Camotlán,Rural,554,299,108,0
20401,20,Sur,Oaxaca,Santa María Colotepec,Semi-urbano,"7,483","6,984",581,0
20402,20,Sur,Oaxaca,Santa María Cortijo,Rural,165,96,7,0
20403,20,Sur,Oaxaca,Santa María Coyotepec,Rural,76,231,26,0
20404,20,Sur,Oaxaca,Santa María Chachoápam,Rural,60,126,78,0
20405,20,Sur,Oaxaca,Villa de Chilapa de Díaz,Rural,259,152,70,1
20406,20,Sur,Oaxaca,Santa María Chilchotla,Semi-urbano,322,743,15,0
20407,20,Sur,Oaxaca,Santa María Chimalapa,En Transición,107,51,1,0
20408,20,Sur,Oaxaca,Santa María del Rosario,Rural,24,19,8,0
20409,20,Sur,Oaxaca,Santa María del Tule,En Transición,"1,680","1,513",235,6
20410,20,Sur,Oaxaca,Santa María Ecatepec,Rural,98,21,8,0
20411,20,Sur,Oaxaca,Santa María Guelacé,Rural,40,36,6,0
20412,20,Sur,Oaxaca,Santa María Guienagati,Rural,973,56,80,0
20413,20,Sur,Oaxaca,Santa María Huatulco,Urbano,"16,747","11,479","1,244",73
20414,20,Sur,Oaxaca,Santa María Huazolotitlán,En Transición,772,975,139,0
20415,20,Sur,Oaxaca,Santa María Ipalapa,Rural,17,18,2,0
20416,20,Sur,Oaxaca,Santa María Ixcatlán,Rural,0,5,0,0
20417,20,Sur,Oaxaca,Santa María Jacatepec,En Transición,788,857,75,0
20418,20,Sur,Oaxaca,Santa María Jalapa del Marqués,En Transición,879,263,30,0
20419,20,Sur,Oaxaca,Santa María Jaltianguis,Rural,146,45,26,0
20420,20,Sur,Oaxaca,Santa María Lachixío,Rural,150,28,13,0
20421,20,Sur,Oaxaca,Santa María Mixtequilla,Rural,257,91,12,1
20422,20,Sur,Oaxaca,Santa María Nativitas,Rural,33,67,3,0
20423,20,Sur,Oaxaca,Santa María Nduayaco,Rural,2,97,23,0
20424,20,Sur,Oaxaca,Santa María Ozolotepec,Rural,385,145,53,0
20425,20,Sur,Oaxaca,Santa María Pápalo,Rural,0,0,0,0
20426,20,Sur,Oaxaca,Santa María Peñoles,En Transición,49,109,19,0
20427,20,Sur,Oaxaca,Santa María Petapa,Semi-urbano,"1,648",531,210,0
20428,20,Sur,Oaxaca,Santa María Quiegolani,Rural,11,4,3,0
20429,20,Sur,Oaxaca,Santa María Sola,Rural,296,147,41,0
20430,20,Sur,Oaxaca,Santa María Tataltepec,Rural,0,0,0,0
20431,20,Sur,Oaxaca,Santa María Tecomavaca,Rural,49,34,2,0
20432,20,Sur,Oaxaca,Santa María Temaxcalapa,Rural,4,1,0,0
20433,20,Sur,Oaxaca,Santa María Temaxcaltepec,Rural,336,657,85,0
20434,20,Sur,Oaxaca,Santa María Teopoxco,Rural,23,46,6,0
20435,20,Sur,Oaxaca,Santa María Tepantlali,Rural,8,2,1,0
20436,20,Sur,Oaxaca,Santa María Texcatitlán,Rural,1,4,2,0
20437,20,Sur,Oaxaca,Santa María Tlahuitoltepec,En Transición,43,36,28,0
20438,20,Sur,Oaxaca,Santa María Tlalixtac,Rural,2,3,0,0
20439,20,Sur,Oaxaca,Santa María Tonameca,Semi-urbano,"5,429","6,619",658,0
20440,20,Sur,Oaxaca,Santa María Totolapilla,Rural,6,12,0,0
20441,20,Sur,Oaxaca,Santa María Xadani,En Transición,"1,326",716,161,0
20442,20,Sur,Oaxaca,Santa María Yalina,Rural,24,1,2,0
20443,20,Sur,Oaxaca,Santa María Yavesía,Rural,106,28,10,0
20444,20,Sur,Oaxaca,Santa María Yolotepec,Rural,438,250,31,0
20445,20,Sur,Oaxaca,Santa María Yosoyúa,Rural,1,8,2,0
20446,20,Sur,Oaxaca,Santa María Yucuhiti,En Transición,15,57,0,0
20447,20,Sur,Oaxaca,Santa María Zacatepec,Semi-urbano,27,102,20,0
20448,20,Sur,Oaxaca,Santa María Zaniza,Rural,4,1,4,0
20449,20,Sur,Oaxaca,Santa María Zoquitlán,Rural,"2,544","2,136","1,546",11
20450,20,Sur,Oaxaca,Santiago Amoltepec,En Transición,142,44,30,0
20451,20,Sur,Oaxaca,Santiago Apoala,Rural,5,6,0,0
20452,20,Sur,Oaxaca,Santiago Apóstol,Rural,490,430,120,0
20453,20,Sur,Oaxaca,Santiago Astata,Rural,302,169,25,0
20454,20,Sur,Oaxaca,Santiago Atitlán,Rural,28,7,6,0
20455,20,Sur,Oaxaca,Santiago Ayuquililla,Rural,495,324,70,0
20456,20,Sur,Oaxaca,Santiago Cacaloxtepec,Rural,387,134,28,0
20457,20,Sur,Oaxaca,Santiago Camotlán,Rural,115,62,27,0
20458,20,Sur,Oaxaca,Santiago Comaltepec,Rural,80,26,15,0
20459,20,Sur,Oaxaca,Santiago Chazumba,Rural,409,248,22,0
20460,20,Sur,Oaxaca,Santiago Choápam,En Transición,13,14,11,0
20461,20,Sur,Oaxaca,Santiago del Río,Rural,3,2,0,0
20462,20,Sur,Oaxaca,Santiago Huajolotitlán,Rural,"1,809",961,240,0
20463,20,Sur,Oaxaca,Santiago Huauclilla,Rural,16,13,8,0
20464,20,Sur,Oaxaca,Santiago Ihuitlán Plumas,Rural,37,123,14,0
20465,20,Sur,Oaxaca,Santiago Ixcuintepec,Rural,72,19,6,0
20466,20,Sur,Oaxaca,Santiago Ixtayutla,En Transición,26,67,30,0
20467,20,Sur,Oaxaca,Santiago Jamiltepec,Semi-urbano,"1,788","1,341",156,0
20468,20,Sur,Oaxaca,Santiago Jocotepec,En Transición,109,72,10,0
20469,20,Sur,Oaxaca,Santiago Juxtlahuaca,Semi-urbano,"1,344",585,131,1
20470,20,Sur,Oaxaca,Santiago Lachiguiri,Rural,255,50,34,0
20471,20,Sur,Oaxaca,Santiago Lalopa,Rural,98,35,11,0
20472,20,Sur,Oaxaca,Santiago Laollaga,Rural,279,49,18,1
20473,20,Sur,Oaxaca,Santiago Laxopa,Rural,113,19,4,0
20474,20,Sur,Oaxaca,Santiago Llano Grande,Rural,290,150,9,0
20475,20,Sur,Oaxaca,Santiago Matatlán,En Transición,"1,047",657,158,0
20476,20,Sur,Oaxaca,Santiago Miltepec,Rural,114,91,17,0
20477,20,Sur,Oaxaca,Santiago Minas,Rural,58,19,8,0
20478,20,Sur,Oaxaca,Santiago Nacaltepec,Rural,104,15,12,0
20479,20,Sur,Oaxaca,Santiago Nejapilla,Rural,1,1,0,0
20480,20,Sur,Oaxaca,Santiago Nundiche,Rural,6,2,0,0
20481,20,Sur,Oaxaca,Santiago Nuyoó,Rural,4,3,4,0
20482,20,Sur,Oaxaca,Santiago Pinotepa Nacional,Urbano,"5,835","6,028",752,74
20483,20,Sur,Oaxaca,Santiago Suchilquitongo,En Transición,"1,575","1,790",273,0
20484,20,Sur,Oaxaca,Santiago Tamazola,Rural,"1,160",512,119,0
20485,20,Sur,Oaxaca,Santiago Tapextla,Rural,247,34,1,0
20486,20,Sur,Oaxaca,Villa Tejúpam de la Unión,Rural,"1,049",694,80,0
20487,20,Sur,Oaxaca,Santiago Tenango,Rural,320,97,10,0
20488,20,Sur,Oaxaca,Santiago Tepetlapa,Rural,11,11,4,0
20489,20,Sur,Oaxaca,Santiago Tetepec,Rural,72,94,11,0
20490,20,Sur,Oaxaca,Santiago Texcalcingo,Rural,0,1,0,0
20491,20,Sur,Oaxaca,Santiago Textitlán,Rural,52,14,11,0
20492,20,Sur,Oaxaca,Santiago Tilantongo,Rural,92,89,18,0
20493,20,Sur,Oaxaca,Santiago Tillo,Rural,50,63,18,0
20494,20,Sur,Oaxaca,Santiago Tlazoyaltepec,En Transición,21,14,9,0
20495,20,Sur,Oaxaca,Santiago Xanica,Rural,140,71,25,0
20496,20,Sur,Oaxaca,Santiago Xiacuí,Rural,592,185,37,0
20497,20,Sur,Oaxaca,Santiago Yaitepec,Rural,941,"1,052",73,0
20498,20,Sur,Oaxaca,Santiago Yaveo,En Transición,165,73,7,0
20499,20,Sur,Oaxaca,Santiago Yolomécatl,Rural,125,"2,050",442,0
20500,20,Sur,Oaxaca,Santiago Yosondúa,En Transición,6,8,4,0
20501,20,Sur,Oaxaca,Santiago Yucuyachi,Rural,198,87,13,0
20502,20,Sur,Oaxaca,Santiago Zacatepec,En Transición,16,12,3,0
20503,20,Sur,Oaxaca,Santiago Zoochila,Rural,63,10,2,0
20504,20,Sur,Oaxaca,Nuevo Zoquiápam,Rural,801,100,108,0
20505,20,Sur,Oaxaca,Santo Domingo Ingenio,En Transición,312,108,25,0
20506,20,Sur,Oaxaca,Santo Domingo Albarradas,Rural,31,15,1,0
20507,20,Sur,Oaxaca,Santo Domingo Armenta,Rural,188,81,8,0
20508,20,Sur,Oaxaca,Santo Domingo Chihuitán,Rural,87,17,1,0
20509,20,Sur,Oaxaca,Santo Domingo de Morelos,En Transición,"1,041","1,272",119,0
20510,20,Sur,Oaxaca,Santo Domingo Ixcatlán,Rural,1,1,0,0
20511,20,Sur,Oaxaca,Santo Domingo Nuxaá,Rural,79,73,11,0
20512,20,Sur,Oaxaca,Santo Domingo Ozolotepec,Rural,35,10,19,0
20513,20,Sur,Oaxaca,Santo Domingo Petapa,En Transición,"1,259",339,122,0
20514,20,Sur,Oaxaca,Santo Domingo Roayaga,Rural,0,2,0,0
20515,20,Sur,Oaxaca,Santo Domingo Tehuantepec,Urbano,"6,019","1,422",356,4
20516,20,Sur,Oaxaca,Santo Domingo Teojomulco,En Transición,0,10,2,0
20517,20,Sur,Oaxaca,Santo Domingo Tepuxtepec,En Transición,37,30,29,0
20518,20,Sur,Oaxaca,Santo Domingo Tlatayápam,Rural,10,6,1,0
20519,20,Sur,Oaxaca,Santo Domingo Tomaltepec,Rural,273,377,81,0
20520,20,Sur,Oaxaca,Santo Domingo Tonalá,En Transición,"2,677","1,935",472,2
20521,20,Sur,Oaxaca,Santo Domingo Tonaltepec,Rural,2,4,1,0
20522,20,Sur,Oaxaca,Santo Domingo Xagacía,Rural,76,3,0,0
20523,20,Sur,Oaxaca,Santo Domingo Yanhuitlán,Rural,97,134,36,0
20524,20,Sur,Oaxaca,Santo Domingo Yodohino,Rural,39,15,16,0
20525,20,Sur,Oaxaca,Santo Domingo Zanatepec,En Transición,386,503,31,0
20526,20,Sur,Oaxaca,Santos Reyes Nopala,Semi-urbano,"4,069","9,402",523,0
20527,20,Sur,Oaxaca,Santos Reyes Pápalo,Rural,11,11,3,0
20528,20,Sur,Oaxaca,Santos Reyes Tepejillo,Rural,15,2,3,0
20529,20,Sur,Oaxaca,Santos Reyes Yucuná,Rural,165,62,3,0
20530,20,Sur,Oaxaca,Santo Tomás Jalieza,Rural,948,360,96,0
20531,20,Sur,Oaxaca,Santo Tomás Mazaltepec,Rural,210,241,51,0
20532,20,Sur,Oaxaca,Santo Tomás Ocotepec,Rural,0,0,1,0
20533,20,Sur,Oaxaca,Santo Tomás Tamazulapan,Rural,"1,260",766,149,0
20534,20,Sur,Oaxaca,San Vicente Coatlán,Rural,273,116,26,0
20535,20,Sur,Oaxaca,San Vicente Lachixío,Rural,81,19,24,0
20536,20,Sur,Oaxaca,San Vicente Nuñ`U,Rural,1,21,0,0
20537,20,Sur,Oaxaca,Silacayoápam,En Transición,720,277,68,0
20538,20,Sur,Oaxaca,Sitio de Xitlapehua,Rural,213,116,18,0
20539,20,Sur,Oaxaca,Soledad Etla,En Transición,814,650,117,0
20540,20,Sur,Oaxaca,Villa de Tamazulápam del Progreso,En Transición,"5,459","3,688",680,23
20541,20,Sur,Oaxaca,Tanetze de Zaragoza,Rural,198,54,38,0
20542,20,Sur,Oaxaca,Taniche,Rural,214,99,89,0
20543,20,Sur,Oaxaca,Tataltepec de Valdés,En Transición,476,190,8,0
20544,20,Sur,Oaxaca,Teococuilco de Marcos Pérez,Rural,43,121,53,0
20545,20,Sur,Oaxaca,Teotitlán de Flores Magón,En Transición,179,389,32,0
20546,20,Sur,Oaxaca,Teotitlán del Valle,En Transición,519,332,66,0
20547,20,Sur,Oaxaca,Teotongo,Rural,401,188,51,0
20548,20,Sur,Oaxaca,Tepelmeme Villa de Morelos,Rural,102,924,77,0
20549,20,Sur,Oaxaca,Tezoatlán de Segura Y Luna,En Transición,"5,589","3,989",939,49
20550,20,Sur,Oaxaca,San Jerónimo Tlacochahuaya,En Transición,651,485,72,0
20551,20,Sur,Oaxaca,Tlacolula de Matamoros,Semi-urbano,"6,341","5,355","1,217",29
20552,20,Sur,Oaxaca,Tlacotepec Plumas,Rural,41,273,42,0
20553,20,Sur,Oaxaca,Tlalixtac de Cabrera,En Transición,956,869,150,1
20554,20,Sur,Oaxaca,Totontepec Villa de Morelos,En Transición,21,16,12,0
20555,20,Sur,Oaxaca,Trinidad Zaachila,Rural,475,581,148,0
20556,20,Sur,Oaxaca,"Trinidad Vista Hermosa, La",Rural,78,38,5,0
20557,20,Sur,Oaxaca,Unión Hidalgo,En Transición,824,349,93,0
20558,20,Sur,Oaxaca,Valerio Trujano,Rural,14,24,0,0
20559,20,Sur,Oaxaca,San Juan Bautista Valle Nacional,Semi-urbano,"1,538","4,777",651,0
20560,20,Sur,Oaxaca,Villa Díaz Ordaz,En Transición,459,362,122,0
20561,20,Sur,Oaxaca,Yaxe,Rural,390,233,62,0
20562,20,Sur,Oaxaca,Magdalena Yodocono de Porfirio Díaz,Rural,95,57,2,0
20563,20,Sur,Oaxaca,Yogana,Rural,151,58,52,0
20564,20,Sur,Oaxaca,Yutanduchi de Guerrero,Rural,1,4,3,0
20565,20,Sur,Oaxaca,Villa de Zaachila,Semi-urbano,"7,630","9,568","1,845",15
20566,20,Sur,Oaxaca,Zapotitlán del Río,Rural,28,5,0,0
20567,20,Sur,Oaxaca,Zapotitlán Lagunas,Rural,93,35,5,0
20568,20,Sur,Oaxaca,Zapotitlán Palmas,Rural,391,202,46,0
20569,20,Sur,Oaxaca,Santa Inés de Zaragoza,Rural,58,76,3,0
20570,20,Sur,Oaxaca,Zimatlán de Álvarez,Semi-urbano,"5,423","5,649",968,26
21001,21,Centro Sur y Oriente,Puebla,Acajete,Urbano,985,"2,203",119,1
21002,21,Centro Sur y Oriente,Puebla,Acateno,En Transición,91,"1,081",90,0
21003,21,Centro Sur y Oriente,Puebla,Acatlán,Semi-urbano,"5,935","4,579",790,15
21004,21,Centro Sur y Oriente,Puebla,Acatzingo,Urbano,"4,708","3,352",241,22
21005,21,Centro Sur y Oriente,Puebla,Acteopan,Rural,143,100,22,0
21006,21,Centro Sur y Oriente,Puebla,Ahuacatlán,En Transición,170,240,9,0
21007,21,Centro Sur y Oriente,Puebla,Ahuatlán,Rural,60,15,5,0
21008,21,Centro Sur y Oriente,Puebla,Ahuazotepec,En Transición,9,76,19,1
21009,21,Centro Sur y Oriente,Puebla,Ahuehuetitla,Rural,96,91,22,0
21010,21,Centro Sur y Oriente,Puebla,Ajalpan,Urbano,"1,363","7,869",154,0
21011,21,Centro Sur y Oriente,Puebla,Albino Zertuche,Rural,7,10,8,0
21012,21,Centro Sur y Oriente,Puebla,Aljojuca,En Transición,115,52,2,0
21013,21,Centro Sur y Oriente,Puebla,Altepexi,Semi-urbano,920,"2,143",70,0
21014,21,Centro Sur y Oriente,Puebla,Amixtlán,Rural,18,34,1,0
21015,21,Centro Sur y Oriente,Puebla,Amozoc,Urbano,"2,338","4,048",309,4
21016,21,Centro Sur y Oriente,Puebla,Aquixtla,En Transición,8,711,38,0
21017,21,Centro Sur y Oriente,Puebla,Atempan,Semi-urbano,449,556,38,0
21018,21,Centro Sur y Oriente,Puebla,Atexcal,Rural,257,199,20,0
21019,21,Centro Sur y Oriente,Puebla,Atlixco,Urbano,"5,593","3,034",448,393
21020,21,Centro Sur y Oriente,Puebla,Atoyatempan,En Transición,"1,564","1,154",80,0
21021,21,Centro Sur y Oriente,Puebla,Atzala,Rural,170,44,30,0
21022,21,Centro Sur y Oriente,Puebla,Atzitzihuacán,En Transición,626,253,12,0
21023,21,Centro Sur y Oriente,Puebla,Atzitzintla,En Transición,569,437,5,0
21024,21,Centro Sur y Oriente,Puebla,Axutla,Rural,84,42,11,0
21025,21,Centro Sur y Oriente,Puebla,Ayotoxco de Guerrero,En Transición,509,"2,416",236,0
21026,21,Centro Sur y Oriente,Puebla,Calpan,Semi-urbano,180,181,29,0
21027,21,Centro Sur y Oriente,Puebla,Caltepec,Rural,385,224,47,0
